mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4663985729217529,0.015408996120318532,0.02408456802368164,0.0034543161971758982,gini,,1,2,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8421052631578947,0.9085714285714286,0.8820638820638821,0.8158674803836095,0.882824760244115,0.866286562884186,0.032976551594291345,137
0.23581600189208984,0.0039049162930130197,0.016000986099243164,0.00128537370106631,gini,,1,5,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8351802715779616,0.8984126984126983,0.8856462179868969,0.8552036199095023,0.882824760244115,0.8714535136262349,0.022966684068720995,124
0.45763325691223145,0.012501155429968339,0.023876953125,0.0016219120159643911,gini,,1,5,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8351802715779616,0.9250819416263463,0.9013939838591343,0.8736842105263158,0.882824760244115,0.8836330335667746,0.029935817558962855,55
0.23404598236083984,0.005367702675923557,0.01635322570800781,0.0017606774552629586,gini,,1,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.8856462179868969,0.8732208363903154,0.8914553383944435,0.8873805932629462,0.8780565677228911,0.014117468688902813,84
0.44425010681152344,0.01982022896139547,0.02352428436279297,0.0015995077762091224,gini,,1,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8525798525798526,0.9142346634901727,0.8888888888888888,0.878095238095238,0.9052631578947368,0.8878123601897778,0.021631363436275117,18
0.25416178703308107,0.005564966218198992,0.01783304214477539,0.002191070692579757,gini,,2,2,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8351802715779616,0.9115479115479115,0.8888888888888888,0.8552036199095023,0.9015721120984279,0.8784785608045385,0.028815737798610224,81
0.4590900421142578,0.011746436321553458,0.023588943481445312,0.002037372028738197,gini,,2,2,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8351802715779616,0.9250819416263463,0.8888888888888888,0.8359535201640464,0.8873805932629462,0.8744970431040379,0.03453506835714562,112
0.23483805656433104,0.004900766066630098,0.015976810455322267,0.0007507734292352207,gini,,2,5,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8525798525798526,0.9115479115479115,0.9013939838591343,0.878095238095238,0.9015721120984279,0.8890378196361128,0.021285727482840695,14
0.45257863998413084,0.014816410184966754,0.023649024963378906,0.003133623200957798,gini,,2,5,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8525798525798526,0.9250819416263463,0.9013939838591343,0.878095238095238,0.8873805932629462,0.8889063218847035,0.024097455956867925,15
0.23000965118408204,0.010089169552238608,0.016355276107788086,0.0019761636335675643,gini,,2,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.8856462179868969,0.8888888888888888,0.8914553383944435,0.8873805932629462,0.8811901782226055,0.014431714530253296,66
0.4432558536529541,0.009320738360345667,0.02305912971496582,0.0016237897066682739,gini,,2,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8525798525798526,0.927437641723356,0.8888888888888888,0.8951147182768846,0.8873805932629462,0.8902803389463856,0.023814733690448363,6
0.22299814224243164,0.002336586721988972,0.014585161209106445,0.0008296854001958987,gini,,4,2,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8525798525798526,0.927437641723356,0.8732208363903154,0.8736842105263158,0.9085714285714286,0.8870987939582538,0.0270274036675461,27
0.4475261211395264,0.021075396577719556,0.02380709648132324,0.0031165633539880716,gini,,4,2,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8525798525798526,0.9142346634901727,0.8888888888888888,0.8736842105263158,0.9085714285714286,0.8875918088113318,0.022675656271235318,19
0.21961688995361328,0.0035075674272998275,0.015269327163696288,0.0017985044753795721,gini,,4,5,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8525798525798526,0.927437641723356,0.8732208363903154,0.8736842105263158,0.9085714285714286,0.8870987939582538,0.0270274036675461,27
