mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01712636947631836,0.0012422289289654327,0.008224916458129884,0.0004990350071844024,entropy,7,4,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}",0.8055555555555556,0.8045337315053618,0.7983193277310925,0.6650563607085347,0.8693877551020408,0.7885705461205171,0.06697093077086327,30
0.016569232940673827,0.0015411823583141152,0.008369827270507812,0.0012653968514629136,entropy,7,4,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}",0.8055555555555556,0.8045337315053618,0.7983193277310925,0.6650563607085347,0.8693877551020408,0.7885705461205171,0.06697093077086327,30
0.015904617309570313,0.000700144164354822,0.007533884048461914,0.0010699481500484572,entropy,7,4,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}",0.8055555555555556,0.8045337315053618,0.7983193277310925,0.6814863968148639,0.8732208363903154,0.7926231695994379,0.061949851438073696,16
0.016995000839233398,0.002039450360403685,0.008295392990112305,0.00029978951986989785,entropy,,1,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.7566197183098591,0.7998808814770697,0.783661971830986,0.7641277641277642,0.8421052631578947,0.7892791197807147,0.03044266191343179,29
0.016533470153808592,0.001649005142370959,0.008525943756103516,0.0013537214740707195,entropy,,1,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.783661971830986,0.799749687108886,0.789010989010989,0.6835164835164835,0.8421052631578947,0.7796088789250477,0.052249451457419126,48
0.016743183135986328,0.001056094337106817,0.008818101882934571,0.0009889705592128369,entropy,,1,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.7777777777777777,0.799749687108886,0.7776634071024189,0.6908212560386473,0.8856462179868969,0.7863316692029254,0.062151379154216584,32
0.017839336395263673,0.0025459867737848974,0.009338951110839844,0.000709471754349723,entropy,,2,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.7626373626373626,0.799749687108886,0.7784715623727433,0.7196495619524406,0.8476190476190476,0.781625444338096,0.042178544464274395,43
0.01662869453430176,0.0019268358218359884,0.008419418334960937,0.0014555868139795034,entropy,,2,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.783661971830986,0.799749687108886,0.7938808373590982,0.6814863968148639,0.8476190476190476,0.7812795881465763,0.05452562096607569,44
0.01564788818359375,0.0005513165983133389,0.008035230636596679,0.0011871840152559267,entropy,,2,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.7777777777777777,0.789010989010989,0.7776634071024189,0.6908212560386473,0.8732208363903154,0.7816988532640297,0.05782756792517055,42
0.015865612030029296,0.001065501090123069,0.008170747756958007,0.0005218993174305833,entropy,,4,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}",0.783661971830986,0.8045337315053618,0.7983193277310925,0.6650563607085347,0.8693877551020408,0.7841918293756033,0.06643081453055555,35
0.015318632125854492,0.0014153517125487674,0.008280467987060548,0.0009702861178518634,entropy,,4,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}",0.783661971830986,0.8045337315053618,0.7983193277310925,0.6650563607085347,0.8693877551020408,0.7841918293756033,0.06643081453055555,35
0.015328264236450196,0.0008784945245072236,0.008567094802856445,0.0005325450082617574,entropy,,4,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}",0.799749687108886,0.8045337315053618,0.7983193277310925,0.6814863968148639,0.8732208363903154,0.7914619959101039,0.06175065908896435,20
